idFactura;idReserva;idServicio;idProducto;cantidad
83948;242363;55;71;100
83949;2829;46;68;44
83950;114849;46;68;92
83951;24421;37;66;40
83952;41613;46;68;7
83953;49228;49;70;6
83954;227120;49;70;20
83955;1691;49;70;64
83956;152402;55;71;93
83957;187049;55;71;91
83958;83769;46;68;47
83959;174896;49;70;28
83960;116732;43;69;39
83961;142755;49;70;27
83962;214322;49;70;89
83963;195677;43;69;51
83964;56990;43;69;76
83965;42682;43;69;22
83966;37064;46;68;33
83967;176374;40;67;58
83968;32568;37;66;98
83969;229480;46;68;38
83970;230974;40;67;81
83971;167974;43;69;35
83972;182074;43;69;25
83973;52114;46;68;64
83974;167453;55;71;11
83975;83090;43;69;60
83976;141759;37;66;7
83977;141395;46;68;76
83978;223414;40;67;92
83979;167409;37;66;79
83980;183219;43;69;16
83981;51462;43;69;95
83982;59537;43;69;13
83983;82339;37;66;7
83984;228466;49;70;34
83985;186610;49;70;12
83986;28335;49;70;49
83987;50191;37;66;81
83988;125198;55;71;64
83989;45541;55;71;65
83990;89541;40;67;4
83991;184724;46;68;8
83992;95964;37;66;54
83993;131061;37;66;7
83994;33025;49;70;83
83995;137382;43;69;9
83996;74374;49;70;45
83997;169919;37;66;80
83998;93979;43;69;69
83999;131353;46;68;81
84000;104202;40;67;23
84001;68827;55;71;41
84002;42086;43;69;79
84003;182166;37;66;95
84004;247573;55;71;69
84005;162350;37;66;13
84006;10608;46;68;64
84007;112216;49;70;78
84008;56636;49;70;40
84009;26697;46;68;45
84010;228260;55;71;12
84011;30849;46;68;80
84012;100950;49;70;36
84013;119462;49;70;91
84014;162032;55;71;11
84015;99889;46;68;26
84016;36906;37;66;50
84017;124663;40;67;34
84018;231301;37;66;54
84019;236910;37;66;22
84020;96816;55;71;62
84021;91689;55;71;91
84022;132473;43;69;88
84023;248226;43;69;29
84024;25735;49;70;45
84025;207454;55;71;65
84026;241895;43;69;20
84027;50583;46;68;16
84028;22061;37;66;50
84029;112284;46;68;46
84030;8868;55;71;93
84031;64247;40;67;22
84032;48220;55;71;15
84033;38310;40;67;90
84034;49923;46;68;45
84035;141609;46;68;73
84036;85475;46;68;85
84037;11639;43;69;75
84038;242052;46;68;58
84039;1435;40;67;36
84040;102608;49;70;18
84041;5592;40;67;98
84042;79597;37;66;79
84043;181963;49;70;49
84044;240330;37;66;23
84045;141035;43;69;54
84046;158764;40;67;63
84047;21173;43;69;10
84048;208810;49;70;13
84049;134237;49;70;36
84050;153037;43;69;28
84051;216334;43;69;13
84052;2332;55;71;40
84053;83567;43;69;47
84054;51269;40;67;46
84055;28956;46;68;60
84056;207550;55;71;58
84057;29951;46;68;86
84058;106541;46;68;67
84059;233953;55;71;46
84060;145314;55;71;54
84061;54410;43;69;68
84062;173990;37;66;52
84063;75014;46;68;64
84064;186267;37;66;49
84065;55580;55;71;4
84066;107629;46;68;11
84067;244438;43;69;89
84068;135244;40;67;58
84069;197990;43;69;59
84070;213059;37;66;42
84071;177799;49;70;3
84072;140157;37;66;89
84073;115798;55;71;92
84074;192503;40;67;74
84075;59345;37;66;95
84076;79291;49;70;81
84077;150233;49;70;26
84078;200998;43;69;63
84079;143867;37;66;8
84080;139276;49;70;86
84081;127764;49;70;57
84082;203531;43;69;45
84083;176321;46;68;1
84084;79456;55;71;91
84085;1953;55;71;22
84086;32930;55;71;36
84087;154749;40;67;65
84088;138174;40;67;78
84089;233982;46;68;3
84090;103558;40;67;20
84091;81339;46;68;83
84092;165055;43;69;53
84093;80769;37;66;5
84094;46859;49;70;4
84095;206233;55;71;26
84096;57368;55;71;68
84097;248413;46;68;100
84098;228233;43;69;46
84099;216072;46;68;31
84100;214634;40;67;88
84101;204664;43;69;17
84102;136977;46;68;17
84103;184753;49;70;55
84104;7850;40;67;52
84105;15206;49;70;10
84106;102074;37;66;21
84107;39173;43;69;96
84108;144638;55;71;67
84109;43942;46;68;59
84110;158966;43;69;25
84111;92314;49;70;59
84112;11232;55;71;99
84113;238316;55;71;48
84114;125178;40;67;39
84115;222073;49;70;80
84116;79398;37;66;61
84117;731;46;68;64
84118;150207;49;70;78
84119;167077;37;66;56
84120;16274;43;69;92
84121;167818;37;66;54
84122;119987;40;67;41
84123;87260;40;67;96
84124;175860;55;71;11
84125;31105;55;71;50
84126;210393;37;66;19
84127;22937;49;70;69
84128;54176;46;68;86
84129;135777;43;69;36
84130;58163;37;66;67
84131;16093;43;69;98
84132;32718;37;66;22
84133;4276;40;67;81
84134;131624;40;67;10
84135;49483;43;69;2
84136;109913;55;71;99
84137;187480;46;68;58
84138;171602;55;71;96
84139;137661;43;69;32
84140;191481;49;70;7
84141;137541;37;66;19
84142;44353;43;69;48
84143;122970;55;71;63
84144;186279;55;71;10
84145;116748;55;71;19
84146;38116;49;70;46
84147;140374;46;68;29
84148;169145;49;70;53
84149;72896;37;66;44
84150;64534;46;68;36
84151;171718;37;66;81
84152;23738;55;71;61
84153;63733;43;69;36
84154;20894;55;71;17
84155;167860;40;67;19
84156;47794;55;71;78
84157;4744;46;68;73
84158;32846;37;66;15
84159;230942;49;70;17
84160;77798;46;68;91
84161;223855;40;67;34
84162;122731;40;67;8
84163;170335;43;69;13
84164;128758;46;68;28
84165;114549;43;69;1
84166;235977;37;66;92
84167;74135;40;67;70
84168;104007;37;66;79
84169;100661;49;70;98
84170;246045;55;71;10
84171;203335;40;67;58
84172;45882;46;68;53
84173;115285;43;69;28
84174;94870;37;66;47
84175;158650;46;68;78
84176;90085;43;69;6
84177;195280;37;66;50
84178;229191;46;68;98
84179;91100;43;69;73
84180;150435;55;71;98
84181;215537;46;68;61
84182;204527;40;67;60
84183;100832;40;67;33
84184;209423;40;67;26
84185;158373;55;71;79
84186;207421;46;68;86
84187;15149;40;67;45
84188;188514;40;67;16
84189;127824;49;70;42
84190;146773;43;69;24
84191;26559;55;71;5
84192;38718;37;66;3
84193;5430;40;67;54
84194;97238;40;67;38
84195;120774;40;67;76
84196;236070;46;68;74
84197;40153;55;71;2
84198;131726;43;69;13
84199;127425;43;69;93
84200;225738;40;67;47
84201;115951;37;66;8
84202;217103;40;67;12
84203;173967;49;70;87
84204;90235;40;67;64
84205;66248;46;68;55
84206;157372;43;69;85
84207;94864;55;71;27
84208;199722;43;69;20
84209;227303;40;67;58
84210;9773;40;67;20
84211;180123;37;66;41
84212;221869;49;70;78
84213;196152;40;67;2
84214;197584;46;68;42
84215;211052;55;71;76
84216;132581;46;68;51
84217;62408;37;66;61
84218;183747;37;66;9
84219;148719;40;67;69
84220;172270;43;69;55
84221;122369;46;68;91
84222;123984;37;66;6
84223;33615;46;68;29
84224;211527;46;68;98
84225;20394;37;66;38
84226;144946;49;70;91
84227;116779;46;68;94
84228;67123;37;66;81
84229;166120;55;71;23
84230;245844;46;68;60
84231;243665;37;66;35
84232;120309;49;70;29
84233;80113;49;70;80
84234;109097;49;70;13
84235;249010;37;66;85
84236;187383;46;68;90
84237;227989;40;67;46
84238;207598;43;69;46
84239;247315;40;67;87
84240;236513;55;71;34
84241;234285;37;66;95
84242;231544;37;66;83
84243;105301;55;71;79
84244;213498;40;67;20
84245;78826;46;68;43
84246;119508;55;71;73
84247;64158;46;68;11
84248;176647;37;66;93
84249;31249;46;68;34
84250;45201;43;69;66
84251;156272;46;68;73
84252;129145;49;70;62
84253;7219;55;71;15
84254;193273;37;66;92
84255;228629;37;66;81
84256;210379;49;70;50
84257;218842;55;71;59
84258;238090;37;66;88
84259;186217;40;67;38
84260;128667;43;69;66
84261;207967;55;71;13
84262;90084;55;71;53
84263;64864;55;71;81
84264;184329;43;69;33
84265;160525;37;66;24
84266;216759;37;66;51
84267;107387;43;69;94
84268;96594;43;69;91
84269;113399;40;67;14
84270;209311;49;70;27
84271;98593;46;68;81
84272;129558;40;67;78
84273;173444;55;71;1
84274;143506;43;69;86
84275;213442;55;71;55
84276;27778;43;69;22
84277;131909;46;68;96
84278;21744;46;68;71
84279;197226;49;70;47
84280;41970;40;67;67
84281;205022;49;70;57
84282;203767;49;70;87
84283;32148;55;71;91
84284;104204;46;68;6
84285;237645;49;70;99
84286;134287;37;66;20
84287;133456;55;71;82
84288;103380;43;69;10
84289;130227;49;70;79
84290;85247;43;69;41
84291;48841;43;69;86
84292;174684;43;69;79
84293;97501;40;67;85
84294;10565;37;66;87
84295;77094;43;69;41
84296;63443;55;71;42
84297;131851;43;69;89
84298;158543;55;71;70
84299;36790;46;68;57
84300;122894;46;68;43
84301;124330;37;66;19
84302;128964;46;68;51
84303;246336;49;70;92
84304;231073;43;69;18
84305;128466;40;67;29
84306;220394;49;70;47
84307;70029;43;69;42
84308;213118;43;69;43
84309;80151;37;66;50
84310;212446;37;66;11
84311;74158;37;66;41
84312;44796;49;70;18
84313;135645;43;69;36
84314;223535;55;71;90
84315;141328;37;66;32
84316;163107;40;67;51
84317;54656;37;66;58
84318;3006;46;68;47
84319;50621;37;66;94
84320;75430;49;70;5
84321;77683;37;66;19
84322;77400;40;67;17
84323;24388;37;66;45
84324;68561;37;66;62
84325;179725;49;70;75
84326;243930;37;66;49
84327;240049;49;70;57
84328;42363;46;68;5
84329;164119;37;66;98
84330;67434;37;66;43
84331;238397;55;71;44
84332;204716;49;70;72
84333;12115;40;67;83
84334;62326;43;69;48
84335;225813;37;66;25
84336;210758;43;69;94
84337;27979;49;70;49
84338;248495;43;69;41
84339;144397;55;71;43
84340;206359;43;69;38
84341;125844;43;69;34
84342;224660;40;67;81
84343;170121;37;66;11
84344;109300;37;66;23
84345;170647;49;70;39
84346;8122;43;69;58
84347;87822;49;70;25
84348;119818;55;71;34
84349;71343;46;68;36
84350;244105;43;69;88
84351;125862;37;66;15
84352;172167;37;66;81
84353;24022;40;67;17
84354;23526;37;66;55
84355;230827;40;67;24
84356;243106;43;69;62
84357;196311;46;68;36
84358;194694;55;71;72
84359;233610;46;68;52
84360;194789;40;67;74
84361;73188;40;67;67
84362;7582;49;70;65
84363;129999;40;67;28
84364;37992;40;67;85
84365;207233;43;69;19
84366;67998;55;71;52
84367;151748;55;71;34
84368;64652;40;67;62
84369;15576;37;66;21
84370;140496;49;70;88
84371;175780;43;69;17
84372;27698;46;68;36
84373;226864;40;67;36
84374;149448;40;67;14
84375;172198;46;68;2
84376;25310;40;67;15
84377;186218;55;71;62
84378;242162;37;66;92
84379;198889;46;68;16
84380;37183;46;68;9
84381;240359;40;67;39
84382;202897;43;69;33
84383;6834;49;70;5
84384;200724;46;68;33
84385;48488;46;68;62
84386;201937;55;71;24
84387;125317;37;66;68
84388;805;40;67;76
84389;100983;49;70;31
84390;212135;40;67;53
84391;233206;49;70;54
84392;202033;43;69;19
84393;68117;49;70;88
84394;36078;40;67;10
84395;52182;55;71;35
84396;113597;46;68;13
84397;12398;46;68;24
84398;191009;37;66;84
84399;114828;55;71;100
84400;127640;43;69;33
84401;74248;37;66;16
84402;105835;46;68;100
84403;71907;55;71;2
84404;180250;46;68;89
84405;65398;40;67;73
84406;140408;43;69;75
84407;197259;40;67;48
84408;116056;37;66;75
84409;34054;46;68;64
84410;129750;37;66;80
84411;239154;55;71;3
84412;129251;55;71;85
84413;11643;46;68;65
84414;129176;49;70;60
84415;69179;43;69;57
84416;189433;55;71;27
84417;103977;40;67;64
84418;55193;37;66;41
84419;80626;49;70;63
84420;175178;43;69;97
84421;228651;49;70;44
84422;237350;46;68;80
84423;90620;37;66;60
84424;131270;40;67;66
84425;114621;43;69;42
84426;186807;37;66;77
84427;20678;46;68;4
84428;166559;55;71;99
84429;40378;49;70;4
84430;173320;49;70;81
84431;75358;46;68;3
84432;86618;55;71;94
84433;97522;55;71;80
84434;111846;46;68;39
84435;102382;55;71;6
84436;19793;40;67;28
84437;79765;55;71;76
84438;73037;40;67;97
84439;192858;40;67;57
84440;164645;43;69;47
84441;13535;40;67;94
84442;8211;49;70;94
84443;94022;43;69;95
84444;76325;46;68;97
84445;22945;55;71;12
84446;236005;37;66;51
84447;217544;46;68;63
84448;65351;40;67;54
84449;215963;55;71;45
84450;153766;40;67;84
84451;90331;43;69;22
84452;152455;46;68;8
84453;162471;43;69;69
84454;236765;55;71;60
84455;88799;55;71;1
84456;149489;46;68;63
84457;96350;55;71;70
84458;158367;43;69;65
84459;237186;40;67;52
84460;202937;40;67;2
84461;91554;46;68;13
84462;199519;37;66;34
84463;83465;49;70;95
84464;162611;49;70;79
84465;147599;46;68;31
84466;135273;37;66;46
84467;8745;46;68;54
84468;215508;40;67;64
84469;136024;55;71;10
84470;87113;49;70;60
84471;222344;43;69;89
84472;76027;37;66;79
84473;49691;40;67;69
84474;67118;37;66;80
84475;231441;43;69;79
84476;41439;43;69;93
84477;47371;43;69;92
84478;125723;55;71;4
84479;219615;40;67;69
84480;118692;40;67;27
84481;95348;55;71;12
84482;35445;55;71;45
84483;30650;46;68;2
84484;175873;55;71;22
84485;191662;46;68;90
84486;44980;43;69;97
84487;63423;55;71;84
84488;127525;55;71;41
84489;6349;43;69;100
84490;232842;40;67;25
84491;167339;55;71;16
84492;104677;43;69;53
84493;242492;40;67;5
84494;156641;46;68;98
84495;133550;37;66;28
84496;127493;55;71;79
84497;104333;40;67;17
84498;241475;40;67;59
84499;26503;46;68;93
84500;130524;55;71;91
84501;211775;43;69;68
84502;233210;55;71;68
84503;72688;49;70;84
84504;154440;40;67;73
84505;24871;43;69;80
84506;96811;37;66;69
84507;9552;37;66;69
84508;195374;40;67;31
84509;211560;37;66;6
84510;117375;40;67;84
84511;28546;37;66;56
84512;228908;37;66;57
84513;14462;46;68;18
84514;138231;37;66;83
84515;157006;49;70;5
84516;205461;43;69;96
84517;18505;37;66;94
84518;216565;40;67;9
84519;27223;40;67;64
84520;99514;55;71;27
84521;155801;46;68;26
84522;135960;46;68;77
84523;18012;40;67;50
84524;239745;49;70;72
84525;168239;40;67;64
84526;182017;37;66;4
84527;223661;37;66;79
84528;106743;55;71;40
84529;105814;46;68;35
84530;156941;46;68;82
84531;218556;55;71;17
84532;15870;40;67;82
84533;61144;40;67;72
84534;190704;46;68;79
84535;77076;37;66;14
84536;123739;43;69;89
84537;89474;43;69;65
84538;12479;37;66;86
84539;213889;43;69;10
84540;38378;55;71;1
84541;212788;40;67;65
84542;106701;55;71;49
84543;141728;55;71;97
84544;202933;40;67;62
84545;22606;46;68;88
84546;69652;55;71;28
84547;238551;46;68;86
84548;182420;40;67;37
84549;227856;46;68;86
84550;49981;49;70;77
84551;62809;43;69;99
84552;132392;43;69;86
84553;191066;37;66;14
84554;163161;55;71;63
84555;40299;46;68;28
84556;203239;46;68;7
84557;119673;49;70;35
84558;179912;49;70;43
84559;141408;46;68;6
84560;162859;46;68;93
84561;57832;40;67;19
84562;22733;46;68;22
84563;65759;37;66;55
84564;197936;46;68;62
84565;88663;43;69;13
84566;183685;43;69;27
84567;52613;40;67;65
84568;153897;55;71;6
84569;22421;40;67;98
84570;125699;37;66;64
84571;215064;37;66;56
84572;91107;40;67;33
84573;136393;43;69;45
84574;168702;43;69;84
84575;234351;37;66;43
84576;54347;43;69;43
84577;41340;37;66;23
84578;166707;55;71;7
84579;8428;37;66;49
84580;78912;55;71;12
84581;37965;46;68;51
84582;197599;40;67;97
84583;91005;46;68;8
84584;134794;43;69;43
84585;198020;43;69;33
84586;31153;40;67;56
84587;223676;37;66;43
84588;135323;43;69;45
84589;15072;37;66;41
84590;91007;55;71;58
84591;38211;46;68;91
84592;202038;43;69;30
84593;70449;40;67;2
84594;77684;37;66;70
84595;45480;40;67;20
84596;220070;43;69;79
84597;200647;46;68;30
84598;230913;49;70;11
84599;155799;43;69;87
84600;85705;55;71;66
84601;75362;40;67;5
84602;85989;43;69;1
84603;107372;40;67;16
84604;237159;46;68;37
84605;182381;43;69;29
84606;220052;40;67;45
84607;164132;55;71;95
84608;174570;55;71;88
84609;132693;40;67;95
84610;2672;55;71;30
84611;187862;49;70;53
84612;145078;43;69;20
84613;213206;37;66;81
84614;92449;37;66;84
84615;201471;40;67;98
84616;235398;37;66;51
84617;161159;43;69;83
84618;238396;49;70;6
84619;83192;49;70;89
84620;47054;49;70;43
84621;99901;46;68;70
84622;48008;55;71;86
84623;174455;37;66;24
84624;45755;40;67;20
84625;180988;46;68;15
84626;165432;37;66;62
84627;198477;49;70;43
84628;197314;37;66;46
84629;113887;37;66;69
84630;88490;43;69;100
84631;136281;49;70;48
84632;179453;46;68;76
84633;225428;37;66;20
84634;245103;55;71;88
84635;32233;43;69;22
84636;74004;40;67;40
84637;146622;40;67;91
84638;178424;40;67;44
84639;209557;49;70;57
84640;139231;40;67;30
84641;65710;49;70;25
84642;113608;40;67;24
84643;12866;37;66;70
84644;115150;46;68;98
84645;93608;37;66;38
84646;179352;49;70;54
84647;185733;49;70;77
84648;243335;49;70;23
84649;115148;46;68;9
84650;25146;43;69;74
84651;212530;49;70;34
84652;46997;40;67;60
84653;47383;49;70;15
84654;169218;37;66;66
84655;85693;43;69;7
84656;151179;40;67;8
84657;74916;46;68;15
84658;45389;46;68;74
84659;183265;40;67;15
84660;126335;55;71;10
84661;161953;55;71;72
84662;109015;55;71;81
84663;155228;46;68;71
84664;81434;46;68;2
84665;67488;37;66;71
84666;149549;40;67;42
84667;171615;55;71;84
84668;178519;55;71;35
84669;98567;55;71;18
84670;4176;40;67;63
84671;23720;37;66;63
84672;241423;40;67;6
84673;166260;43;69;57
84674;59344;37;66;5
84675;185497;46;68;64
84676;24673;46;68;34
84677;63940;55;71;23
84678;53342;55;71;25
84679;181158;37;66;49
84680;102872;46;68;5
84681;66995;55;71;68
84682;113289;37;66;3
84683;39105;46;68;96
84684;27234;49;70;5
84685;180719;37;66;58
84686;206712;40;67;68
84687;243412;55;71;75
84688;25982;40;67;44
84689;159296;40;67;6
84690;179470;43;69;74
84691;59130;37;66;24
84692;232861;46;68;56
84693;17098;40;67;20
84694;36395;37;66;27
84695;191697;49;70;39
84696;11618;40;67;82
84697;164552;40;67;9
84698;223140;49;70;83
84699;46281;40;67;23
84700;204217;40;67;51
84701;70650;43;69;43
84702;238600;55;71;83
84703;69560;46;68;79
84704;115263;43;69;45
84705;86735;40;67;16
84706;172286;49;70;41
84707;90664;37;66;76
84708;217157;49;70;15
84709;80614;46;68;18
84710;248870;55;71;77
84711;22578;43;69;28
84712;2697;40;67;65
84713;126894;40;67;81
84714;71989;37;66;46
84715;115526;46;68;8
84716;81444;37;66;49
84717;223171;37;66;71
84718;134058;49;70;58
84719;85396;40;67;91
84720;112331;43;69;22
84721;40163;43;69;26
84722;219176;55;71;11
84723;219513;49;70;30
84724;85217;40;67;55
84725;241148;49;70;65
84726;132168;37;66;74
84727;83163;49;70;23
84728;192212;55;71;82
84729;61954;43;69;5
84730;90839;37;66;28
84731;149555;46;68;76
84732;73687;46;68;10
84733;105688;37;66;36
84734;191359;43;69;86
84735;246208;49;70;53
84736;52274;43;69;72
84737;204635;49;70;8
84738;111643;49;70;51
84739;153433;43;69;19
84740;35173;55;71;31
84741;177787;40;67;57
84742;244899;46;68;8
84743;87849;46;68;90
84744;154733;55;71;88
84745;23687;43;69;24
84746;66249;49;70;68
84747;30098;55;71;18
84748;39958;43;69;2
84749;24842;40;67;91
84750;87996;40;67;63
84751;203806;37;66;22
84752;217485;43;69;71
84753;32549;55;71;63
84754;36201;55;71;94
84755;194269;37;66;5
84756;229047;49;70;43
84757;145024;40;67;12
84758;113550;46;68;18
84759;45649;37;66;3
84760;18470;46;68;39
84761;77744;40;67;80
84762;245861;40;67;95
84763;63164;37;66;9
84764;165607;40;67;75
84765;141482;40;67;28
84766;14109;40;67;75
84767;176100;46;68;5
84768;210080;49;70;73
84769;166190;46;68;6
84770;236228;55;71;24
84771;173331;55;71;53
84772;110862;55;71;72
84773;48250;46;68;41
84774;183209;55;71;31
84775;211263;40;67;74
84776;40294;49;70;90
84777;93408;49;70;52
84778;114190;55;71;42
84779;123649;40;67;15
84780;16289;40;67;53
84781;209679;40;67;17
84782;133561;46;68;79
84783;116403;43;69;90
84784;124308;55;71;26
84785;103809;37;66;26
84786;20861;55;71;83
84787;23017;46;68;69
84788;30540;37;66;44
84789;235098;46;68;42
84790;86729;46;68;42
84791;60408;37;66;27
84792;185929;46;68;68
84793;200186;49;70;89
84794;53814;55;71;26
84795;69803;37;66;4
84796;214690;49;70;27
84797;216668;49;70;88
84798;194069;37;66;15
84799;92933;40;67;29
84800;192018;46;68;9
84801;125343;49;70;1
84802;171684;55;71;27
84803;22574;55;71;85
84804;236691;40;67;84
84805;228240;46;68;24
84806;249566;40;67;38
84807;165617;37;66;65
84808;66246;43;69;11
84809;78731;37;66;91
84810;205617;46;68;98
84811;114582;40;67;29
84812;74825;43;69;12
84813;106757;49;70;35
84814;236456;49;70;17
84815;221161;43;69;41
84816;156774;46;68;2
84817;191236;46;68;17
84818;105806;37;66;92
84819;195892;43;69;87
84820;163671;43;69;66
84821;120346;43;69;32
84822;86161;43;69;4
84823;173455;43;69;9
84824;169853;49;70;13
84825;61503;40;67;53
84826;195752;37;66;23
84827;208663;43;69;73
84828;136170;40;67;93
84829;225102;46;68;91
84830;134972;49;70;31
84831;121486;40;67;63
84832;103169;40;67;45
84833;152964;37;66;99
84834;6804;40;67;74
84835;26309;40;67;92
84836;22330;49;70;31
84837;188216;46;68;11
84838;141669;37;66;97
84839;44719;49;70;52
84840;145835;43;69;53
84841;154614;40;67;76
84842;152262;55;71;64
84843;121430;46;68;64
84844;16676;55;71;1
84845;119818;40;67;68
84846;76516;46;68;93
84847;57968;37;66;1
84848;180243;43;69;1
84849;145394;43;69;36
84850;209506;46;68;96
84851;214881;46;68;53
84852;123445;40;67;34
84853;179708;55;71;82
84854;249633;37;66;39
84855;11896;46;68;24
84856;223060;46;68;49
84857;214134;43;69;24
84858;54951;37;66;36
84859;35165;55;71;66
84860;102546;55;71;8
84861;115057;37;66;93
84862;41923;46;68;55
84863;102583;40;67;23
84864;208894;43;69;10
84865;230658;55;71;86
84866;227892;46;68;54
84867;194474;43;69;39
84868;84485;43;69;6
84869;237586;55;71;4
84870;61921;43;69;65
84871;74464;43;69;2
84872;153387;40;67;93
84873;186719;46;68;10
84874;170179;37;66;23
84875;184201;55;71;20
84876;98607;55;71;44
84877;155885;49;70;60
84878;224650;37;66;55
84879;141240;40;67;27
84880;101680;37;66;74
84881;44341;37;66;18
84882;243840;46;68;14
84883;54507;37;66;42
84884;94792;46;68;10
84885;91052;49;70;69
84886;200718;40;67;7
84887;90138;55;71;53
84888;139541;40;67;41
84889;241258;55;71;32
84890;155171;37;66;53
84891;39154;43;69;43
84892;106074;55;71;69
84893;213456;43;69;54
84894;45147;43;69;5
84895;45898;55;71;50
84896;41718;43;69;1
84897;27145;55;71;74
84898;220875;49;70;9
84899;163526;55;71;22
84900;153664;40;67;91
84901;161857;40;67;15
84902;220171;43;69;49
84903;92565;46;68;38
84904;145719;40;67;57
84905;80154;49;70;19
84906;145754;37;66;46
84907;123765;55;71;37
84908;217755;49;70;68
84909;106622;55;71;75
84910;18864;46;68;12
84911;130020;37;66;46
84912;85302;43;69;72
84913;191485;43;69;34
84914;188230;49;70;92
84915;32813;49;70;82
84916;248951;46;68;11
84917;52316;43;69;20
84918;54381;37;66;47
84919;98939;43;69;18
84920;49476;55;71;48
84921;232;43;69;57
84922;55496;49;70;91
84923;100715;55;71;83
84924;205829;49;70;52
84925;166521;55;71;27
84926;116874;49;70;52
84927;158395;49;70;92
84928;20331;49;70;91
84929;64329;46;68;100
84930;221560;43;69;27
84931;207587;46;68;96
84932;151053;43;69;63
84933;220972;40;67;23
84934;20820;40;67;86
84935;63393;37;66;51
84936;68295;55;71;35
84937;219182;46;68;1
84938;60445;46;68;65
84939;213217;37;66;43
84940;180403;37;66;64
84941;164691;55;71;88
84942;9056;43;69;28
84943;157198;49;70;26
84944;136413;55;71;28
84945;155456;43;69;76
84946;195709;37;66;39
84947;82009;40;67;94
84948;65478;43;69;2
84949;139641;40;67;56
84950;244689;49;70;4
84951;141980;40;67;69
84952;75783;43;69;2
84953;237937;37;66;83
84954;198903;37;66;31
84955;59627;49;70;7
84956;95192;46;68;33
84957;63605;43;69;100
84958;139857;46;68;86
84959;18245;40;67;86
84960;67831;37;66;36
84961;215429;37;66;36
84962;201315;37;66;54
84963;24567;37;66;89
84964;207515;49;70;98
84965;9117;37;66;92
84966;184102;46;68;45
84967;130792;40;67;69
84968;177508;37;66;51
84969;210912;49;70;40
84970;221283;55;71;79
84971;26469;43;69;66
84972;11771;49;70;18
84973;24858;37;66;46
84974;65240;55;71;60
84975;197796;43;69;69
84976;174491;46;68;34
84977;95422;43;69;51
84978;99277;40;67;32
84979;76700;37;66;23
84980;64700;37;66;30
84981;248848;43;69;98
84982;176593;40;67;88
84983;198757;46;68;92
84984;167935;43;69;10
84985;32223;49;70;76
84986;106275;43;69;37
84987;112320;37;66;84
84988;139214;49;70;5
84989;247922;55;71;45
84990;91054;37;66;30
84991;132348;43;69;81
84992;114883;46;68;22
84993;103178;40;67;69
84994;247064;46;68;17
84995;85199;46;68;12
84996;48377;55;71;61
84997;59388;46;68;74
84998;6813;49;70;30
84999;204619;40;67;97
85000;37991;37;66;5
85001;234539;40;67;28
85002;68996;49;70;16
85003;127885;49;70;77
85004;102373;43;69;55
85005;33806;55;71;20
85006;88963;40;67;64
85007;162030;37;66;82
85008;47319;55;71;39
85009;61907;37;66;83
85010;176693;49;70;8
85011;87870;43;69;61
85012;129443;40;67;3
85013;186861;37;66;51
85014;236818;49;70;91
85015;99915;46;68;32
85016;227614;46;68;73
85017;16569;49;70;61
85018;70284;43;69;8
85019;244934;40;67;3
85020;236511;40;67;16
85021;188737;46;68;56
85022;120665;40;67;24
85023;65558;49;70;79
85024;232503;40;67;15
85025;219165;46;68;16
85026;28213;46;68;55
85027;159924;40;67;65
85028;230990;40;67;98
85029;170292;55;71;1
85030;245757;43;69;73
85031;146158;40;67;88
85032;31228;40;67;7
85033;195385;43;69;80
85034;92164;55;71;89
85035;106215;40;67;70
85036;40488;55;71;40
85037;179054;43;69;9
85038;91281;55;71;28
85039;144937;40;67;7
85040;133889;46;68;39
85041;234376;46;68;95
85042;245451;55;71;68
85043;126846;43;69;74
85044;92990;43;69;3
85045;235426;55;71;43
85046;233231;49;70;49
85047;12968;40;67;55
85048;168884;40;67;17
85049;162005;46;68;92
85050;179124;46;68;52
85051;105904;55;71;100
85052;59167;46;68;85
85053;138603;55;71;85
85054;109375;40;67;9
85055;45331;46;68;44
85056;135197;55;71;55
85057;42113;46;68;80
85058;130128;37;66;40
85059;59197;37;66;94
85060;33510;40;67;23
85061;31031;37;66;31
85062;237104;43;69;44
85063;22594;49;70;13
85064;184540;55;71;69
85065;140459;49;70;92
85066;215664;37;66;38
85067;30354;46;68;58
85068;150496;43;69;69
85069;233291;55;71;82
85070;167208;49;70;98
85071;241801;37;66;26
85072;31522;40;67;73
85073;212482;40;67;6
85074;4145;55;71;39
85075;5944;49;70;79
85076;48011;40;67;36
85077;19993;46;68;64
85078;216719;46;68;12
85079;89906;49;70;41
85080;84013;46;68;21
85081;131480;37;66;77
85082;144061;55;71;88
85083;158210;49;70;5
85084;123763;37;66;1
85085;86081;49;70;40
85086;45890;49;70;48
85087;190928;55;71;98
85088;160510;46;68;72
85089;104304;49;70;52
85090;4487;55;71;74
85091;225101;55;71;80
85092;170386;43;69;14
85093;72885;46;68;80
85094;166166;46;68;43
85095;54531;55;71;16
85096;25427;46;68;55
85097;103570;46;68;7
85098;238824;43;69;85
85099;236914;43;69;13
85100;57633;49;70;42
85101;27622;46;68;58
85102;19814;40;67;95
85103;23620;40;67;78
85104;106371;49;70;71
85105;96108;49;70;66
85106;227600;49;70;50
85107;197465;43;69;20
85108;144253;46;68;60
85109;103558;49;70;77
85110;199171;37;66;87
85111;229665;43;69;57
